Instances,Source,feature_corr_cf,feature_f_mdl_r2,feature_dist_c_corr,feature_min_cv,feature_bhv_avg_rws,feature_skew_rnge,feature_piz_ob_min,feature_ps_dist_iqr_mean,feature_dist_c_dist_x_avg_rws,feature_cpo_upo_n,feature_cv_range_coeff,feature_corr_obj,feature_dist_f_dist_x_avg_rws,feature_cv_mdl_r2,algo_NSGAII,algo_ECNSGAII,algo_PECNSGAII,algo_SRNSGAII,algo_DCMOEAD,algo_ECMOEAD,algo_PECMOEAD,algo_SRCMOEAD,algo_ANSGAIII,algo_CTAEA,algo_CMOEA_MS,algo_ToP,algo_CCMO,algo_PPS,algo_MOEADDAE
LIRCMOP11_d2,LIRCMOP,-0.794263640812585,0.361309085324727,-0.017179133862739,-0.606700700489258,0.968416779200241,1.13460516497572,-1.19604001987246,1.37298243387202,0.402402087104715,-0.873843545633057,0.353998904292462,-1.39362675592989,-0.459879431480678,-0.420567335600857,0.935915402202106,0.911441765447247,0.955093764764187,0.941287687165882,0.911096939417369,0.930143795455995,0.970830132189202,0.956619260886665,0.944036521858701,0.980268133308669,0.547252466126151,0.957428081404902,0.990058831412863,0.994021761557914,0.991880526061908
LIRCMOP12_d2,LIRCMOP,-1.45468805488277,0.219111830162735,-1.85797459205524,-0.606700700489258,0.213795410353625,0.449584374143295,-1.1668564085559,1.36281453038089,0.317574052971141,-0.630928395085071,0.764428629603179,-1.2630234636456,0.221135022492461,0.663627958556854,0.736602718426142,0.720709761642527,0.844112466992059,0.710806665312992,0.757205292215858,0.74350131889383,0.769609073459773,0.732360708436195,0.739996794713698,0.90111539357893,0.298341532698032,0.777870021470307,0.917546438190638,0.881022252257098,0.998332222188035
LIRCMOP1_d2,LIRCMOP,-0.857313294247605,1.28300436185726,2.5201659254787,0.633561328148257,1.19175526593648,0.174009839095927,-1.23660373306584,0.063044085253611,-1.27875455882887,0.986831934042727,-1.01624534459006,-0.278025571348019,-0.906384910778423,1.02043839233046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP2_d2,LIRCMOP,-1.97576751219028,-0.445392854201073,0.288636682000235,0.656175662230249,1.71060483881547,1.19237593727626,-1.26088022029024,-1.13289823844061,-1.28879016355251,-1.33059931799657,-1.04155777795378,-1.65378882871206,-1.12264506689317,0.302339047993474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP3_d2,LIRCMOP,-0.272229429165506,-0.731949255846124,-0.320104223646057,0.678100324521691,1.52998193180719,0.657310060706306,-1.17228627105458,-1.17607529033866,0.279651403379077,-1.33602271949264,-0.346590624326936,-1.78937891446145,-0.861904813687371,-0.738072650052561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP4_d2,LIRCMOP,-0.228549389570859,-0.445392854201073,-0.320104223646057,0.678100324521691,1.67388844057445,1.19237593727626,-1.17228627105458,-1.17607529033866,0.279651403379077,-1.33116687388676,-0.346590624326936,-1.65378882871206,-1.12264506689317,-0.738072650052561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP5_d2,LIRCMOP,-1.80929953341637,1.44896809659482,-4.30480822242836,-0.606700700489258,-0.879298017350489,0.384383786988812,-1.18767220652774,0.826243794565399,-1.20745448550421,0.803931503119642,-0.978912833128988,0.884794957548079,0.62901196260386,1.38787478917386,0.853918877280359,0.848797207377832,0.848727558548027,0.855869854820523,0.954005962489379,0.937557215773486,0.886732059201847,0.891299263577183,0.718074916331768,0.701576080595169,0.990316963615988,0.88383250001289,0.974770825722983,0.787517227390304,0.909005920598776
LIRCMOP6_d2,LIRCMOP,-1.76712949521361,1.44209140244621,-4.27363708068152,-0.606700700489258,-0.907774611042613,0.399104314121169,-1.19636233407468,0.837490497808747,-1.21964603657146,0.705580996528506,-1.00251782319537,0.854374924706752,0.607182693857882,1.39341230145497,0.712818660583351,0.711214798768469,0.711652565788848,0.712285050455732,0.985787684567644,0.983083984341633,0.820677106819098,0.813282708111734,0.551099357440118,0.95932454308066,0.965158074548068,0.767307629075148,0.95004529160207,0.611097960075881,0.828509635566265
LIRCMOP7_d2,LIRCMOP,-1.87565765887142,1.44896809659482,-4.17307420550396,-0.606700700489258,-0.695646912171064,0.384383786988812,-1.22844655402301,0.945063008646618,-1.15177452701646,1.35967730896836,-0.971748213014802,0.884794957548079,0.62901196260386,1.43897547111914,0.898682557540517,0.906608005890202,0.922122252657706,0.835646032080155,0.967813868162709,0.936412247843287,0.843967040579917,0.937289597556294,0.90791284778184,0.918044803856066,0.831733748251487,0.971869228228524,0.957362566797807,0.96499468363866,0.878042261919539
LIRCMOP8_d2,LIRCMOP,-1.81711542863948,1.44209140244621,-4.26459733014084,-0.606700700489258,-0.760831961589305,0.399104314121169,-1.20766556242266,1.00623523475015,-1.16855155383832,1.0496008535988,-1.00048617306586,0.854374924706752,0.607182693857882,1.38001289154882,0.7213795880148,0.724838992416077,0.880722994822367,0.639248829506642,0.901138581750689,0.844684180707566,0.718490942357289,0.840607202487908,0.758598980054656,0.870036979713305,0.666050165342266,0.981394017538382,0.935760712619383,0.973401560569488,0.840393591757564
LIRCMOP9_d2,LIRCMOP,-1.49418707567161,0.219111830162735,-1.19922857910928,-0.606700700489258,-0.268604947934157,0.449584374143295,-1.14428742483673,1.2207153423032,0.052322294583527,-0.048194659397584,0.555803377613768,-1.2630234636456,0.221135022492461,0.695692152546213,0.982795001671416,0.962781901703547,0.998436632983987,0.95071243885602,0.890062113092481,0.886775360821238,0.997895834473378,0.944386870791321,0.938253403433592,0.968723875047893,0.787734981418912,0.995457385382189,0.997456851224484,0.996573255152727,0.999319240531969
MW10_d2,MW,0.318355810631581,0.029515311224411,-2.74403218710814,-0.606700700489258,-0.606589124914755,-0.705681497109548,1.21261034725144,0.007859165551002,1.98889870586555,-0.12775721292654,2.19784633686042,-0.337054471114375,0.38605604536038,1.25741689267705,0.874982361753628,0.839893785347222,0.846524554897069,0.762080435123734,0.896824007841282,0.870228002653851,0.901591661649952,0.917595791763215,0.507844234312999,0.652481679931073,0.835068814056671,0.879192512759925,0.889598696095816,0.860234823246516,0.95785168368182
MW11_d2,MW,0.026052460833158,-0.682987124238471,-0.250537513267549,-0.606700700489258,1.28698604829969,0.299283104903186,0.019902208544767,0.202007762023989,-0.207527339804709,-1.30939759580073,1.18965237468895,-1.52029520579401,-0.523122135352737,1.48732205594152,0.977407588379828,0.976922277966359,0.538674127692817,0.96995382099555,0.987701033446011,0.988733270948043,0.547044889852634,0.994821847953202,0.956495987599422,0.805934242474374,0.973417736624197,0.968710512946968,0.950725104568249,0.984531547252312,0.755306748601635
MW12_d2,MW,-0.417789520388144,-1.11555243408859,2.20342457391401,-0.606700700489258,0.469920352690719,1.03470309623982,-1.19829695948751,-0.110437870701693,-1.39986937819775,0.858666263301223,-1.05640229799399,-1.75021478242866,-0.906797516788705,1.28141707555542,0.95834271425569,0.955720643006006,0.959931322527112,0.957006980985738,0.775114061646914,0.775603286574282,0.971234215577759,0.976599660202165,0.944015548028262,0.531761477509856,0.98475046386633,0.96708032623648,0.9918893925152,0.973832226481088,0.972059941398502
MW13_d2,MW,1.04995849854812,-0.032205477315433,0.175991899742079,-0.606700700489258,-0.820027841099055,-0.109119384456517,1.21849628471317,1.26004829571384,1.7565782673989,0.666477141512976,2.06405719559848,0.058964389330064,0.757725176059258,0.663814550378732,0.825020957624889,0.866583638104556,0.750112974468364,0.697224321671158,0.615770031952296,0.583714206622194,0.931530709907112,0.718705848765034,0.835612006696639,0.813636010498592,0.559632462612681,0.900778686307416,0.947220924507648,0.733328931951237,0.959888840201026
MW1_d2,MW,-0.309734788339789,-1.19869403671459,0.210260382293655,-0.286469641234062,-0.133575800967732,0.751286073243097,-1.24740544139148,-1.13409042975188,-0.370383706574125,-1.34465477038862,-0.557528475739529,-1.81338853470322,-1.0998732972806,-0.389436430432883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MW2_d2,MW,0.984900841401965,0.701937385406789,-0.662172298904083,-0.606700700489258,-0.232702107690947,0.280015751652048,-1.20896011671305,1.10050345087466,0.371623662897656,0.292700339067073,1.06353855359218,-0.532143873437046,0.272342142812497,1.32181361737471,0.576264826958984,0.573732012929221,0.59542066578542,0.588896052118335,0.982198207168958,0.983777555295451,0.651058461569188,0.623318249656866,0.870120067220834,0.99222855381424,0.864554993553186,0.626590973322858,0.923972868407622,0.169530579455457,0.654070460286718
MW3_d2,MW,-0.595320071117501,-0.731085024543029,1.93297719104773,-0.606700700489258,0.779696487008948,1.39697061281704,-1.12975839056709,-0.333976688398858,-1.06142716733177,0.295207076386817,-0.633209373580694,-1.63706258684547,-1.01088543359318,1.28741385180813,0.950249499907226,0.951787645528116,0.907287705264738,0.873747495392032,0.96184395384708,0.958805371422997,0.585008721290473,0.947509590429405,0.933213281037159,0.898918181261903,0.849279812133822,0.935937424361874,0.96524939416274,0.861849540441218,0.645466920131735
MW5_d2,MW,-0.309734788339789,-1.19869403671459,2.22509771637499,-0.606700700489258,-0.921929665321929,-0.307412126546176,-1.10778846511842,-0.011655756298576,-1.18570730534157,0.871608046911585,-1.06262070545929,-1.73982103206743,-0.556102147818801,-0.968027123651608,0.590596485326918,0.530377838073017,0.509919335493224,0.5726597794607,0.521101538966475,0.520620386304333,0.760373084680421,0.755698563150895,0.540433289355322,0.407307603826694,0.764331148549144,0.657218775349943,0.757110009699626,0.708651457986945,0.735838251072262
MW6_d2,MW,1.25216199662531,0.132372281711367,-2.42346159555242,-0.606700700489258,-0.864034849919426,-0.562937429570608,1.20858881262572,0.813878147213843,1.0665845526649,-0.158949823307143,1.65396357654712,0.306605324482614,0.432846114500503,1.26864357701151,0.929845272084315,0.935073348317846,0.935948545042345,0.929611255130608,0.820719166553721,0.819775523659769,0.956534743303325,0.960490127672906,0.659767301983442,0.492387755100566,0.980436603540703,0.921698638051998,0.977856095532926,0.900020561286674,0.956255741055957
MW7_d2,MW,-0.76674257451578,-0.682951804551652,2.12315369404336,-0.606700700489258,0.696613464625279,0.298764853373767,-0.045874751832411,-0.532342093397738,-0.620687872416256,-0.414459106305602,-0.379607738384024,-1.5202871616799,-0.740966325499973,0.884380428695553,0.99326863943595,0.996544928926918,0.808996155249989,0.911904825859328,0.94474122000039,0.936434238700692,0.965247640936815,0.958558705661591,0.98043209161668,0.911105002599375,0.101686565172574,0.987067409907014,0.976266985539467,0.993025415973463,0.959753219602787
MW9_d2,MW,-0.309734788339789,-1.19869403671459,2.80827610017855,-0.606700700489258,-0.851394737708261,0.902264260285497,-1.17420510232773,-0.123808850359837,-1.37845818488423,0.834969169462138,-1.00876914610179,-1.81031546757574,-0.947815146098356,1.34705840445748,0.975057895483706,0.972027909650318,0.977171668430201,0.975963750893713,0.974039086589272,0.974361663410451,0.963373998205682,0.990935248908667,0.825281350739839,0.100684057993338,0.984755493562287,0.953448795383794,0.976450065069886,0.989518095364107,0.966257343830012
C1_DTLZ1_d5,C_DTLZ,1.01473263844837,-0.444342777938927,-0.639999707295753,2.25070339292048,-0.933594299956367,0.450267977381738,0.050302030367329,-1.17607529033866,1.77676004264579,-0.778691225152485,1.91486068490161,-0.323733509899542,1.81184979817774,-0.895396200629588,0.998416780728012,0.998663815271081,0.998579555205723,0.998378306194845,0.999093156476442,0.999083840702585,0.998484078210751,0.998759721026036,0.997605334203915,0.999347777795757,0.998928359217734,0,0.998882693451039,0.99825658184255,0.998671481801122
C1_DTLZ3_d5,C_DTLZ,-0.312157390080163,-0.178090485354498,-0.601084071284655,-0.606700700489258,-0.933594299956367,0.337670330248096,0.074452946316452,0.628897219084189,-1.35472405350248,1.38136362530906,-0.890740993707671,0.02746035294894,1.46580836791341,-0.969964344726781,0.999169440581344,0.99907276829728,0.999106401570111,0.998953360664338,0.999310756727603,0.999278055250964,0.999184409287826,0.999101789314785,0.997773146807421,0.999115472529199,0.999733722829677,0.452934782562665,0.999778270363049,0.99683380908242,0.999172741018094
C2_DTLZ2_d5,C_DTLZ,1.17790921763561,0.893311158605461,2.08583149628366,-0.606700700489258,-0.92300227852376,0.540472303632955,-1.09728789639458,1.1933443821919,-0.936809798591046,0.940968383474956,-0.009780335500515,-0.905166380010396,-0.93878022693116,1.66304357595189,0.684435789236134,0.697375720681232,0.683059892358679,0.689297008252485,0.899937228456028,0.899933717654521,0.782907396300226,0.797228155092901,0.816206853433131,0.872394659203354,0.916687855229786,0.26592375666734,0.91780308622872,0.336846094289908,0.767468060715379
C3_DTLZ4_d5,C_DTLZ,-1.07823750263215,0.651709049410878,0.737512375189005,-0.606700700489258,1.12228386099307,1.79714708483198,-1.25243845542144,0.014225919930974,-0.947704496814911,1.43750519589208,-0.735818477613915,-1.46615829001807,-0.807710388264268,1.56599674486782,0.982075800063811,0.982629886698036,0.55252800457613,0.940060739404961,0.991118998729725,0.992972053368856,0.217886133102321,0.994987044377077,0.962179858802925,0.762528778833819,0.963544588891725,0.995310530449963,0.95592768484397,0.999401894934742,0.290882896134707
CF1_d5,CF,-0.862587776770628,0.273722768152023,-1.56865092024792,-0.606700700489258,0.370777147248925,0.728534643846323,-0.325678505336106,1.05041262024025,-0.302900137649145,-0.763875314480071,-0.20428297464897,-0.978655435500734,-1.23400812234939,-0.27287345014001,0.59992770559626,0.605030206354166,0.639857064647842,0.618676776646693,0.66624094334962,0.677426801099783,0.971754115922915,0.655989040864288,0.587720210178964,0.489186567599002,0.432728378207431,0.742269874649525,0.895510230833464,0.854780664284549,0.97319326483834
CF2_d5,CF,-1.25337078779914,-0.169488672284066,-0.615409260180048,-0.606700700489258,-0.545188214557255,-0.787311019645837,1.57217474376818,0.925684458047543,-1.31796144531477,0.796717539096275,-0.999350211932431,0.563292353976587,0.630997308258237,-0.499977651599071,0.786739356473579,0.796824236172556,0.762741128554649,0.822028678843346,0.674908078155947,0.684665979447812,0.660268035528768,0.719554241215867,0.797715454055032,0.823076456554382,0.827881016333855,0.936427191406497,0.865372853490595,0.989985430144319,0.613501436444133
CF3_d5,CF,-0.309734788339789,-0.419946310732873,-0.601084071284655,-0.606700700489258,-0.933542864325691,-0.695317744555545,1.64598153935309,0.310615075540153,-1.4089454379078,1.03044271371225,-1.07530359221344,0.945255657191675,1.26997483882264,-0.971380149516109,0.623497039338654,0.68511696562495,0.643611673271389,0.670556520678294,0.638490886671199,0.594540894611116,0.585261745112086,0.638340951445154,0.732830151135186,0.694959401304315,0.675189268927066,0.219307684342311,0.662128863004635,0.68370120416036,0.429393362471133
CF4_d5,CF,-1.08551535121091,-0.063737113441464,-0.483447349696423,-0.606700700489258,-0.203675539797688,-1.20531663968061,1.50924872783379,0.757478209106689,-1.31414905111305,0.44865457212681,-0.965833067315669,1.18531955650373,0.510338290401245,-0.41715774070964,0.779221684957516,0.794313101344891,0.807192476794266,0.791066042880713,0.575903531222544,0.584975858554468,0.549315684611871,0.648162497874772,0.803856459348767,0.824924230771535,0.767215410371793,0.828403079365913,0.848551975207859,0.970400967368389,0.522253421029827
CF5_d5,CF,-0.333449573178545,-0.194405341301245,-0.556309693720121,-0.606700700489258,-0.933594299956367,-0.953479250492425,1.19574861864068,0.376631773876438,-1.31141511255387,0.894108340578945,-0.722871135073453,-0.525310490544625,0.77267325855907,0.538215709241596,0.802345782171724,0.812335827983087,0.828706619213651,0.780492280555165,0.764724980621426,0.728178997310408,0.7135999713485,0.715923919790703,0.835744022092097,0.840169061226838,0.803607093637274,0.749652898906573,0.798460669688022,0.93063565397021,0.380273868461123
CF6_d5,CF,-0.927070032803628,0.246814432519242,-1.58139919723548,-0.606700700489258,-0.931077192529338,-0.657953108188726,1.51840247554254,1.14055222485072,-1.25610214454108,1.08839607120507,-0.607918263151707,-1.29876072987199,0.460055618989661,0.924399094861948,0.653044592914119,0.634530974119908,0.720800563180823,0.5851578729379,0.449323931605557,0.460549574371838,0.756266719988161,0.450898553998995,0.669254219153977,0.743411491650656,0.343469358354937,0.678304523224779,0.851245676287873,0.849665769584735,0.814162536799667
CF7_d5,CF,-0.929355063396605,0.115558939690138,-0.714559346224102,-0.606700700489258,-0.933594299956367,-0.933805498848068,0.990128533356697,0.546211704171883,-0.861886202791888,0.752910311403199,-0.338523162271552,-1.16156167628949,0.923018141787566,0.246910647611428,0.861858439975384,0.843011638889347,0.837502825460185,0.851063021100704,0.778688516462639,0.780744253247292,0.77106766936377,0.805653236633628,0.899614578014357,0.902690852274586,0.821732606936763,0.887316280882039,0.886840643192191,0.951975715478518,0.433042511909056
DASCMOP1_10_d5,DASCMOP1,-0.155500190185134,1.18423207097192,-0.611375732293427,-0.606700700489258,1.355479338309,0.325616563324958,1.34758150308533,1.30310043444006,-0.282563332670367,-0.987863134848688,-0.756468763673375,-0.95233746534976,-1.07810126343943,-0.816249393186068,0.400211305179118,0.41408447328307,0.734453470317637,0.400146366664509,0.429524463481312,0.37331327007514,0.455210189831534,0.402473598419705,0.36837972454097,0.661291814493808,0.472368792643542,0.553765173371577,0.608078625087208,0.955637219088724,0.930559042039678
DASCMOP1_11_d5,DASCMOP1,-1.7436224596322,1.18423207097192,1.05597207142456,0.052059228138584,1.24139976433243,0.325616563324958,-1.26562180830591,-0.523950947715489,-0.689573258654177,-1.27020657526909,-0.318778649717487,-0.95233746534976,-1.07810126343943,1.30302109974919,0.979078407189096,0.981974014156629,0.755468866860585,0.975913810834584,0.880159877570538,0.877437442811416,0.551782998915619,0.941905033364439,0.976666019691487,0.802466143058994,0.979312422950492,0.962559019572829,0.961913644383706,0.795710997026837,0.860080467739032
DASCMOP1_12_d5,DASCMOP1,-1.75132105247531,1.18423207097192,0.912767031585319,-0.002216618175878,1.2327812426614,0.325616563324958,-1.2674720960305,-0.898949721560632,-0.665676064996843,-1.27230911032559,-0.236641443058284,-0.95233746534976,-1.07810126343943,1.31122389942272,0.981098894198877,0.983955398975517,0.693462681300422,0.970425680070266,0.834744879053364,0.846489322971138,0.412732331632573,0.887133422341274,0.976063462913475,0.722702694694691,0.969949135162233,0.96535803128926,0.954965295408356,0.936265881997016,0.863908891042859
DASCMOP1_13_d5,DASCMOP1,-1.78038418374673,1.18423207097192,0.845336645251555,0.075561493902202,1.22823752201174,0.325616563324958,-1.26773651561528,-0.357891428641818,-0.661344749790209,-1.26049786454189,-0.209118362085392,-0.95233746534976,-1.07810126343943,1.32975072214081,0.974419576831006,0.970870796113851,0.660917150525558,0.968141224581399,0.864045536449545,0.844198039216337,0.384626259099681,0.900341470804512,0.968067188698389,0.694475991195212,0.966886168651722,0.960044181639241,0.938869842011726,0.931946634383609,0.834118956323548
DASCMOP1_14_d5,DASCMOP1,-1.77984724000646,1.18423207097192,0.940467965201928,0.023582639297445,1.22799362736278,0.325616563324958,-1.26760430292323,-0.428982245100399,-0.65984666018883,-1.26402071797234,-0.204387927136719,-0.95233746534976,-1.07810126343943,1.32483122939564,0.976608240534429,0.971020337211315,0.673253251644819,0.95364617995771,0.783380794204391,0.78446772139752,0.344646432122894,0.891017608899998,0.966725201463731,0.661601837577474,0.963253568450483,0.960279413305563,0.940604955952845,0.925325653149292,0.790378814281257
DASCMOP1_15_d5,DASCMOP1,-1.78313507261919,1.18423207097192,0.963201829902196,-0.018206563562637,1.22808545975477,0.325616563324958,-1.26694332644711,-0.447208002143644,-0.658791801519677,-1.26035084179045,-0.189721275568144,-0.95233746534976,-1.07810126343943,1.32509986874704,0.978904392055992,0.978477786650183,0.716744535363146,0.966941380154465,0.851973260125716,0.855374213949672,0.501684804374177,0.908047482474538,0.979283474062715,0.734075169283123,0.973155248206541,0.968745949405113,0.955818992368873,0.935657539224524,0.909968163323918
DASCMOP1_1_d5,DASCMOP1,-0.676144918557564,1.18423207097192,0.073330891674431,-0.578515409500346,1.2679067616306,0.325616563324958,0.292869551464505,0.295326126976936,-0.495192501827176,-1.24246668102209,-0.866899487917468,-0.95233746534976,-1.07810126343943,-0.423785607697982,0.945809650634514,0.964613384213701,0.855869820938983,0.967303155655384,0.811772408626076,0.802110842148451,0.565323218983734,0.901743748426157,0.965614505712174,0.851159087960186,0.957018491798251,0.971396681243716,0.953827554839634,0.961171085692186,0.910742633515662
DASCMOP1_2_d5,DASCMOP1,-0.691324798801034,1.18423207097192,-0.033126000998429,-0.576623396147841,1.26310095737888,0.325616563324958,0.311002354997184,0.269462528618322,-0.457360973186359,-1.24619904913254,-0.741728222602469,-0.95233746534976,-1.07810126343943,-0.504345045651651,0.84362547920019,0.830597431927524,0.736324181812403,0.831094114629761,0.822686706333605,0.79543343069514,0.512561961584312,0.804296202029348,0.855255962244689,0.784279645817359,0.834992222763151,0.955249985921284,0.847179528875725,0.852891764366289,0.922822037986154
DASCMOP1_3_d5,DASCMOP1,-0.738441825001764,1.18423207097192,0.013446315369273,-0.571985652509672,1.25766852825518,0.325616563324958,0.316742574581624,0.160142912952697,-0.452627856214517,-1.23641809189311,-0.660447020726065,-0.95233746534976,-1.07810126343943,-0.453578295944423,0.930600575018847,0.937640635208221,0.835026327070633,0.932254421044278,0.935117544223113,0.930848085558619,0.456181265446651,0.946826041340428,0.935502235941939,0.832343928000615,0.923860805633556,0.956124280201513,0.962458183613132,0.949849200413071,0.924746326196905
DASCMOP1_4_d5,DASCMOP1,-0.738165803443849,1.18423207097192,-0.068078595599559,-0.592946352016001,1.25746062271306,0.325616563324958,0.379370846208303,0.050261447720739,-0.449758761106465,-1.24141275204498,-0.639686386660591,-0.95233746534976,-1.07810126343943,-0.47442850915066,0.911065093945434,0.918913140961642,0.829386259383402,0.904013692476319,0.896453369936198,0.905200305003129,0.419661215333165,0.939798647297689,0.918899104792494,0.829796991797043,0.899916284196145,0.960671865120919,0.935084715074264,0.933293133501664,0.927783723706859
DASCMOP1_5_d5,DASCMOP1,-0.739243296414716,1.18423207097192,-0.000369646334096,-0.598641592188097,1.25591066547811,0.325616563324958,0.371690306834846,0.968924250708472,-0.44762330003298,-1.22652170869312,-0.610036659612424,-0.95233746534976,-1.07810126343943,-0.482760431535646,0.885827194812786,0.886366767626401,0.822851271335003,0.865666482481615,0.879374145387019,0.88361385178304,0.316908999766462,0.896369720396751,0.858631171218722,0.764097700034112,0.822740099408465,0.956836350443956,0.909167316309409,0.911370402641826,0.924800108072306
DASCMOP1_6_d5,DASCMOP1,-0.120380058859866,1.18423207097192,-0.375010020016548,-0.606700700489258,1.36805963742315,0.325616563324958,1.34971231516817,1.40222350232337,-0.34573145249151,-1.06271232096293,-0.313876891745704,-0.95233746534976,-1.07810126343943,-0.568295554064864,0.54065935169491,0.543757658274928,0.64566850947809,0.540587313046332,0.522639312284593,0.520248782361134,0.496582379167478,0.523318707493016,0.535419644058571,0.915138700873089,0.552301461548775,0.614579779876055,0.568286994231686,0.980862250537518,0.839805794754851
DASCMOP1_7_d5,DASCMOP1,-0.119883807189616,1.18423207097192,-0.503537547557166,-0.606700700489258,1.36177704937877,0.325616563324958,1.35151639444878,1.292990526596,-0.296664709242385,-1.0226997748992,-0.558651839359846,-0.95233746534976,-1.07810126343943,-0.773530446962065,0.628092349268186,0.629790248018004,0.69237164899597,0.627199115341797,0.62712614777257,0.626924778343796,0.622067237770736,0.631133408654469,0.623278099982899,0.942830721372608,0.651425915554121,0.683607000255422,0.636128828013738,0.994730804630213,0.787835203361053
DASCMOP1_8_d5,DASCMOP1,-0.15779388304911,1.18423207097192,-0.569108355043697,-0.606700700489258,1.35697126482642,0.325616563324958,1.34537396011424,1.27171298737526,-0.289763267984216,-1.02229117769069,-0.666504131840526,-0.95233746534976,-1.07810126343943,-0.814386340997493,0.611177692717167,0.612945718491264,0.670003601462549,0.612812893264579,0.612853900707312,0.593623183754548,0.599361176279231,0.617517594850393,0.605706177064723,0.937122853849132,0.624224905943285,0.597301264658231,0.619859077955351,0.997124164891019,0.828783668617513
DASCMOP1_9_d5,DASCMOP1,-0.155873644745962,1.18423207097192,-0.587465485961451,-0.606700700489258,1.35541812461556,0.325616563324958,1.35694112698879,1.33279586943714,-0.285636674057682,-1.00784710489055,-0.711869092502714,-0.95233746534976,-1.07810126343943,-0.820062610130318,0.626851901640242,0.628839409846094,0.720422550943597,0.62944979536874,0.631137065715659,0.630198957723589,0.598610422942123,0.619632067597519,0.626416859554968,0.937524739432833,0.628128285039063,0.746376860035751,0.649688773284023,0.997933977698843,0.779763057346257
DASCMOP2_10_d5,DASCMOP2,-0.121206953401209,1.20597500165487,-0.120505833202027,-0.606700700489258,1.53317101219945,1.33413531016409,1.36390373420062,0.105072409093429,-0.224812379598581,0.395068378810707,-0.509597319341227,-0.199039337678243,-1.22479611641379,-0.777595408754331,0.658045962834497,0.681568768581682,0.931171359437155,0.680593841622042,0.929365400646773,0.930735516076497,0.750284519316946,0.940730281319173,0.481002468131516,0.884857170072416,0.771018422094445,0.939430327729095,0.894065708004731,0.985011931713685,0.982948129512753
DASCMOP2_11_d5,DASCMOP2,-1.70944140691164,1.20597500165487,1.03060925034954,0.082822241983522,1.42805030380372,1.33413531016409,-1.26773651561528,-0.55889355278204,-0.684977411328275,-1.25144304773507,-0.339094569300561,-0.199039337678243,-1.22479611641379,1.30422380996675,0.77298305404367,0.813379659519716,0.857836282919173,0.812374022191086,0.614744742608584,0.593140805582773,0.640146985611325,0.625477555370348,0.79096826969538,0.86525535112732,0.754409159536655,0.975367232955417,0.960193402886644,0.868673043588211,0.653086152382634
DASCMOP2_12_d5,DASCMOP2,-1.73152202814431,1.20597500165487,0.858728056176862,0.026206245962287,1.40594998486956,1.33413531016409,-1.26720769964183,-0.995233673515766,-0.662205886200536,-1.25904957038972,-0.256101388695491,-0.199039337678243,-1.22479611641379,1.3133661263575,0.808688787416558,0.813267022236175,0.846745470772743,0.801158490180286,0.596838877259266,0.674123028615883,0.570606323037149,0.700447945688431,0.795300232952306,0.805709495748876,0.785521214100054,0.976658848341687,0.962885255912858,0.868930272305075,0.649189901633188
DASCMOP2_13_d5,DASCMOP2,-1.75117890791584,1.20597500165487,0.800210101063074,0.094689267200788,1.39746615712641,1.33413531016409,-1.26681114854679,-0.391186251674416,-0.657916404027415,-1.2384992234088,-0.227556506602319,-0.199039337678243,-1.22479611641379,1.33178262218354,0.756479313267126,0.779416489673942,0.823972846993659,0.784058111385679,0.620593111312252,0.643045334525311,0.433124324870624,0.666843647504121,0.752688785642738,0.775679768163265,0.789773454791227,0.970897919163464,0.935446431498801,0.847593599578604,0.644940357014225
DASCMOP2_14_d5,DASCMOP2,-1.75496501742822,1.20597500165487,0.886487618694188,0.040509362568096,1.39475583338165,1.33413531016409,-1.26720769964183,-0.475332906373041,-0.656607900078852,-1.24878527618084,-0.222452743581619,-0.199039337678243,-1.22479611641379,1.3268537291412,0.747562918512992,0.705909791115916,0.793088639729643,0.754794205878244,0.614723063549442,0.600764396276126,0.351205207287296,0.593213427900997,0.70504349886089,0.718948266423516,0.757070732963449,0.97811980702231,0.954783342958596,0.869130034025266,0.604419035445637
DASCMOP2_15v,DASCMOP2,-1.75705220238595,1.20597500165487,0.884462336074894,0.029742760352418,1.39328228430268,1.33413531016409,-1.26681114854679,-0.331681719279906,-0.655547371478121,-1.23343648228398,-0.208163443138171,-0.199039337678243,-1.22479611641379,1.32700270789223,0.775802806406372,0.759952154717842,0.802931427404051,0.767222875363114,0.628469042530698,0.656567406598075,0.3615741549118,0.665549330715967,0.75725461335449,0.729108089412304,0.803600774406875,0.965951319557072,0.933971740435796,0.854152054934724,0.67878640907961
