Var1,NSGAII,ECNSGAII,PECNSGAII,SRNSGAII,DCMOEAD,ECMOEAD,PECMOEAD,SRCMOEAD,ANSGAIII,CTAEA,CMOEA_MS,ToP,CCMO,PPS,MOEADDAE
NSGAII_DASCMOP5_7_M2_D2_9.mat,0.011330842348184,0.011526544536719,0.091549947803073,0.013546081429787,0.022696172294376,0.022289548236853,0.087482948833528,0.016334623866332,0.013417375382153,0.091516984145898,0.010594139455318,0.03657186058702,0.015362131215161,0.224889602728847,0.033852512006357
NSGAII_DASCMOP5_8_M2_D2_9.mat,0.029222148804584,0.029693518332781,0.111071523766201,0.031106931777352,0.036203170235983,0.037575650442327,0.111641325753073,0.034527602874529,0.032215995036605,0.119084482306315,0.03023230952578,0.060388882180334,0.036152541709886,0.256351372057545,0.056954067290775
NSGAII_DASCMOP5_9_M2_D2_9.mat,0.036082469266088,0.034777705885007,0.155152746299119,0.039686584049822,0.046089491269346,0.046594870843093,0.148993652223991,0.043079946684401,0.03909953552892,0.161695769769103,0.035772830252673,0.080720581455267,0.043723784289117,0.32772372961288,0.073560837256491
NSGAII_DASCMOP6_10_M2_D2_9.mat,0.018578762102912,0.015689853053121,0.093984610678996,0.01501135637808,0.032705535313941,0.019803537182339,0.067121670620745,0.022838449056133,0.015554223618498,0.115267069000977,0.016100471758183,0.019963381378068,0.008696406118626,0.386091556788212,0.020993921856394
NSGAII_DASCMOP6_11_M2_D2_9.mat,0.071634488196928,0.071382497683038,0.075855260552103,0.071681106066056,0.074708103295865,0.073599721998257,0.073651133431848,0.068500325191255,0.069475443473812,0.07889700390265,0.064603230754401,0.06696712541459,0.064140232745821,0.245277671007732,0.069083400935847
NSGAII_DASCMOP6_12_M2_D2_9.mat,0.113201316222499,0.10973752087838,0.128134807601256,0.111763901363788,0.113903073212731,0.109501169014366,0.109122822331811,0.105412764900136,0.107398309819357,0.118139149574075,0.108491593586302,0.106419558845202,0.101149179183637,0.289816530793014,0.107475726465871
NSGAII_DASCMOP6_13_M2_D2_9.mat,0.10177464673407,0.103412643920174,0.1080052395295,0.093203500818865,0.096664119135563,0.098620666184356,0.096798883472799,0.092625418377315,0.093515608490123,0.101831627569222,0.096805039030789,0.098787272931863,0.086346942751111,0.317353854002594,0.094820050924713
NSGAII_DASCMOP6_14_M2_D2_9.mat,0.069488880360313,0.073368748192962,0.080842588060517,0.068533946881935,0.076436547713451,0.074601675622178,0.07432385736421,0.070885375726207,0.072776536874866,0.080281037076469,0.067311608511028,0.075764851434094,0.067782719688922,0.274078859606421,0.073226016958748
NSGAII_DASCMOP6_15_M2_D2_9.mat,0.085775761546691,0.084523148516075,0.095645230046084,0.085727001580444,0.093628514956517,0.091482727628667,0.089029355788314,0.087558238233057,0.086823200140157,0.091475489904576,0.082308781445672,0.084109104017207,0.079235654830597,0.298244112517923,0.081075224229553
NSGAII_DASCMOP6_1_M2_D2_9.mat,0.017311606798959,0.018239095129933,0.077792328344368,0.016829889400713,0.025482701873761,0.017331969860476,0.04552920828885,0.016696141554114,0.017263736838388,0.106851251707053,0.017192676479792,0.021508407986991,0.018196234519782,0.343548289779834,0.026425321793439
NSGAII_DASCMOP6_2_M2_D2_9.mat,0.022307870237022,0.017355556469321,0.088193979596255,0.017142112944423,0.020963015794748,0.017574192442717,0.047879288154462,0.016713588049776,0.017362029032226,0.112047722100377,0.017604613740665,0.022752517699062,0.018259147933798,0.388477682968453,0.022416319504391
NSGAII_DASCMOP6_3_M2_D2_9.mat,0.016940327295352,0.021232123205495,0.084944489077248,0.016985977764656,0.023314433248421,0.017397185206656,0.043170352976051,0.016435371350313,0.018180167049888,0.09417898971681,0.019614406093156,0.025712877149927,0.017951050462496,0.412081029546621,0.02285991125366
NSGAII_DASCMOP6_4_M2_D2_9.mat,0.020393804556582,0.021760938761519,0.097188544722033,0.020611892052711,0.02560097122519,0.020364822030587,0.052480641458164,0.019578441695263,0.020403948021403,0.133390414566489,0.020914007147693,0.029205428592236,0.021928251914451,0.429668478909715,0.029601441361676
NSGAII_DASCMOP6_5_M2_D2_9.mat,0.006175113525662,0.007717083030422,0.066032991597602,0.006963382746375,0.015436077845099,0.022821443235525,0.03575134955796,0.011235812431463,0.004283384779369,0.138462670303787,0.004644306225464,0.010729947600073,0.002657377349899,0.434104276413543,0.015398046259702
NSGAII_DASCMOP6_6_M2_D2_9.mat,0.01976515994694,0.020818710400429,0.098860133920705,0.01947278416586,0.021502731780172,0.028216971667038,0.059850192795919,0.019500058440324,0.020993026733114,0.102479422239686,0.019278671341532,0.030515121218619,0.021106588665264,0.380869743974374,0.032564402434582
NSGAII_DASCMOP6_7_M2_D2_9.mat,0.02156915330008,0.020853110194341,0.110337022976398,0.020626201392241,0.030054348367714,0.039044440691018,0.06772908378844,0.024888244068017,0.020033268735472,0.125168324792131,0.022072709127718,0.032900407594785,0.024258693183078,0.442340317762257,0.037661912447331
NSGAII_DASCMOP6_8_M2_D2_9.mat,0.019016885327231,0.018803801857698,0.087883772273847,0.019213517574234,0.023215917385396,0.020388260787814,0.058848557194995,0.018690165355938,0.019164337040516,0.102909198327473,0.019070503894244,0.032397063983811,0.02093351201486,0.443202637514807,0.029410980023542
NSGAII_DASCMOP6_9_M2_D2_9.mat,0.012570054780132,0.012640111845355,0.055873725811196,0.012960796620742,0.01301809760114,0.016266655271567,0.043290364874607,0.012208145585814,0.0124200982527,0.067867731970309,0.012771125902906,0.020467729178262,0.015593665562874,0.293697105881183,0.022025784539171
NSGAII_DC1_DTLZ1_M2_D2_9.mat,0.019699183285264,0.019227665031274,0.018914783464442,0.018781996775985,0.044546211112811,0.04553527577141,0.018102809436118,0.018151991509304,0.022458802430094,0.022359073840801,0.016047073263434,0.019336815373194,0.015891290341211,0.024554766133382,0.0511579554699
NSGAII_DC1_DTLZ3_M2_D2_9.mat,0.988004625455511,0.988281975946592,0.988189615831225,0.988154676629122,0.987823838563029,0.987840860180591,0.988170868528158,0.987745407008876,0.988815560445352,0.994565051293126,0.988491030646326,0.98963716313315,0.988773353603738,0.987931433352298,0.987998634906946
